source_name,brand,sku,product_name,manufacturer,supplier_cost,currency,price_display,price_unit,product_description,product_description_html,product_url,image_url,source_catalog_page,scraped_at_utc
Dura-Stilts,Dura-Stilts,DSS32,Dura Stilt Replacement 1/4-20x1 1/2 Cap Screw With Hex Nut,Dura-Stilts,0.58,USD,$0.58 EACH of 1,EACH of 1,Dura Stilt Replacement 1/4-20x1 1/2 Cap Screw With Hex Nut,Dura Stilt Replacement 1/4-20x1 1/2 Cap Screw With Hex Nut,https://www.tswfast.com/product/DS32?categoryCode=brand_Dura_Stilts,https://s3.amazonaws.com/gmscom/master/media-common/product/DS32medium.jpg,2,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS33,Dura Stilt Replacement Strut Tube Cap/Plug,Dura-Stilts,1.30,USD,$1.30 EACH of 1,EACH of 1,Dura Stilt Replacement Strut Tube Cap/Plug,Dura Stilt Replacement Strut Tube Cap/Plug,https://www.tswfast.com/product/DSS33?categoryCode=brand_Dura_Stilts,https://s3.amazonaws.com/gmscom/master/media-common/product/DS33medium.jpg,3,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS35,Dura-Stilts Strap Mounting Screw w/ Nylon Washer,Dura-Stilts,0.25,USD,$0.25 EACH of 1,EACH of 1,"Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship.","<p>Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship.&nbsp;</p>",https://www.tswfast.com/product/DSS35?categoryCode=brand_Dura_Stilts,https://s3-us-west-2.amazonaws.com/gtsinteriorsupplycomfiles/product/MD-DS35.jpg,4,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS37,"Dura Stilt Replacement No. 8x3/8"" Screws For Soles",Dura-Stilts,0.25,USD,$0.25 EACH of 1,EACH of 1,"Dura Stilt Replacement No. 8x3/8"" Screws For Soles","Dura Stilt Replacement No. 8x3/8"" Screws For Soles",https://www.tswfast.com/product/DSS37?categoryCode=brand_Dura_Stilts,https://s3.amazonaws.com/gmscom/master/media-common/product/DS37medium.jpg,3,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS4,Dura-Stilts Leg Strap & Buckle,Dura-Stilts,7.13,USD,$7.13 EACH of 1,EACH,"Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship.","<p>Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship.&nbsp;</p>",https://www.tswfast.com/product/DSS4?categoryCode=brand_Dura_Stilts,https://s3-us-west-2.amazonaws.com/gtsinteriorsupplycomfiles/product/MD-DS4.jpg,1,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS42,Dura-Stilts Replacement Wing Bolt,Dura-Stilts,1.92,USD,$1.92 EACH of 1,EACH of 1,"Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship. For over 40 years Genuine Dura-Stilts® have remained the world-wide, undisputed choice of professional stilt users. Dura-Stilts® have set the industry standard for comfort, strength to weight ratio and reliability. Includes Wing Bolt","<p>Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship. For over 40 years Genuine Dura-Stilts® have remained the world-wide, undisputed choice of professional stilt users. Dura-Stilts® have set the industry standard for comfort, strength to weight ratio and reliability.</p> <h6><strong>Includes</strong></h6> <ul> <li>Wing Bolt</li> </ul>",https://www.tswfast.com/product/DSS42?categoryCode=brand_Dura_Stilts,https://s3-us-west-2.amazonaws.com/gtsinteriorsupplycomfiles/product/MD-DS42.jpg,1,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS44,Dura-Stilts Lower Coil Spring,Dura-Stilts,2.23,USD,$2.23 EACH of 1,EACH of 1,"Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship. Color: Light Brown","<p>Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship.</p> <ul> <li>Color: Light Brown</li> </ul>",https://www.tswfast.com/product/DSS44?categoryCode=brand_Dura_Stilts,https://s3.amazonaws.com/gmscom/master/media-common/product/DS44medium.jpg,1,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS441,Dura-Stilts 2440 Lower Coil Spring Bearing,,2.53,USD,$2.53 EACH of 1,EACH of 1,Dura-Stilts 2440 Lower Coil Spring Bearing,<p>Dura-Stilts 2440 Lower Coil Spring Bearing</p>,https://www.tswfast.com/product/DSS441-lower-coil-spring-bearing-light-green-dura-stilt?categoryCode=brand_Dura_Stilts,https://s3.amazonaws.com/tswfastcomfiles/product/12819_MD-DSS441_M.jpg,3,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS442,Dura-Stilts Wing Bolt Part Pack,Dura-Stilts,7.24,USD,$7.24 PACK of 1,PACK of 1,"Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship. 4 pcs/ctn","<p>Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship.</p> <p style=""text-align: right;"">4 pcs/ctn</p>",https://www.tswfast.com/product/DS442?categoryCode=brand_Dura_Stilts,https://s3.amazonaws.com/gmscom/master/media-common/product/DS442_med.jpg,1,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS446,Dura-Stilts Replacement Sole w/ Screws,Dura-Stilts,20.27,USD,$20.27 PACK of 1,PACK of 1,"Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship. 4 pcs/ctn","<p>Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship.</p> <p style=""text-align: right;"">4 pcs/ctn</p>",https://www.tswfast.com/product/DS446?categoryCode=brand_Dura_Stilts,https://s3-us-west-2.amazonaws.com/gtsinteriorsupplycomfiles/product/MD-durastilt_part46.jpg,1,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS45,Dura-Stilts Entire Spring Assembly,Dura-Stilts,14.81,USD,$14.81 EACH of 1,EACH of 1,"Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship.","<p>Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship.&nbsp;</p>",https://www.tswfast.com/product/DSS45?categoryCode=brand_Dura_Stilts,https://s3-us-west-2.amazonaws.com/gtsinteriorsupplycomfiles/product/MD-DS45.jpg,1,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS46A,Dura-Stilts Replacement Sole w/ Screw,Dura-Stilts,5.35,USD,$5.35 EACH of 1,EACH of 1,"Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship.","<p>Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship.</p>",https://www.tswfast.com/product/DSS46A?categoryCode=brand_Dura_Stilts,https://s3.amazonaws.com/gmscom/master/media-common/product/DS46Amedium.jpg,1,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS47B,Dura Stilt Replacement Adjustable Forward leg for DS 1830,Dura-Stilts,24.98,USD,$24.98 EACH of 1,EACH of 1,Dura Stilt Replacement Adjustable Forward leg for DS 1830,Dura Stilt Replacement Adjustable Forward leg for DS 1830,https://www.tswfast.com/product/DSS47B?categoryCode=brand_Dura_Stilts,https://s3.amazonaws.com/gmscom/master/media-common/product/DS47medium.jpg,3,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS47C,Dura-Stilts D24 Forward Leg,Dura-Stilts,28.16,USD,$28.16 EACH of 1,EACH of 1,"Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship.","<p>Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship.</p>",https://www.tswfast.com/product/DSS47C?categoryCode=brand_Dura_Stilts,https://s3.amazonaws.com/gmscom/master/media-common/product/DS47medium.jpg,2,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS48,Dura-Stilts Large Nylon Extension Tube Sleeve,Dura-Stilts,5.00,USD,$5.00 EACH of 1,EACH of 1,"Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship.","<p>Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship.</p>",https://www.tswfast.com/product/DSS48?categoryCode=brand_Dura_Stilts,https://s3-us-west-2.amazonaws.com/gtsinteriorsupplycomfiles/product/MD-DS48.jpg,2,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS4849,Dura-Stilts Nylon Extension Tube Sleeve Part Pack,Dura-Stilts,32.03,USD,$32.03 PACK of 1,PACK of 1,"Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship.  Includes 4 large nylon extension tube sleeves (Lower) 4 small nylon extension tube sleeves (Upper)","<p>Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship.&nbsp;</p> <h6><strong>Includes</strong></h6> <ul> <li>4 large nylon extension tube sleeves (Lower)</li> <li>4 small nylon extension tube sleeves (Upper)</li> </ul>",https://www.tswfast.com/product/DS4849?categoryCode=brand_Dura_Stilts,https://s3-us-west-2.amazonaws.com/gtsinteriorsupplycomfiles/product/MD-durastilt_part4849.jpg,1,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS49,Dura-Stilts Small Nylon Extension Tube Sleeve,Dura-Stilts,3.45,USD,$3.45 EACH of 1,EACH of 1,"Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship.","<p>Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship.&nbsp;</p>",https://www.tswfast.com/product/DSS49?categoryCode=brand_Dura_Stilts,https://s3-us-west-2.amazonaws.com/gtsinteriorsupplycomfiles/product/MD-DS49l.jpg,2,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS50A1,DURA-STILT ADJ LEFT REARLEG DS1422 (SILVER),,25.27,USD,$25.27 EACH of 1,EACH of 1,DURA-STILT ADJ LEFT REARLEG DS1422 (SILVER),DURA-STILT ADJ LEFT REARLEG DS1422 (SILVER),https://www.tswfast.com/product/DSS50A1-dura-stilt-adj-left-rearleg-ds1422-silver-?categoryCode=brand_Dura_Stilts,https://s3.amazonaws.com/tswfastcomfiles/product/DSS50A1_M.jpg,3,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS50A2,Dura-Stilts DS1422 Right Rear Adjustable Leg,,25.27,USD,$25.27 EACH of 1,EACH of 1,Dura-Stilts DS1422 Right Rear Adjustable Leg,<p>Dura-Stilts DS1422 Right Rear Adjustable Leg</p>,https://www.tswfast.com/product/DSS50A2-dura-stilt-adj-rightrear-leg-ds1422-silver-?categoryCode=brand_Dura_Stilts,https://s3.amazonaws.com/tswfastcomfiles/product/11745_MD-DSS50A2_M.jpg,3,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS50B1,Dura-Stilt Adj Left Rear Leg DS1830 (silver),Dura-Stilts,28.03,USD,$28.03 EACH of 1,EACH of 1,Dura-Stilt Adj Left Rear Leg DS1830 (silver),Dura-Stilt Adj Left Rear Leg DS1830 (silver),https://www.tswfast.com/product/DS50B1?categoryCode=brand_Dura_Stilts,https://s3.amazonaws.com/gmscom/master/media-common/product/DS50B1_med.jpg,3,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS50B2,Dura-Stilt Adjustable Right Rear Leg DS1830 (Silver),Dura-Stilts,28.03,USD,$28.03 EACH of 1,EACH of 1,Dura-Stilt Adjustable Right Rear Leg DS1830 (Silver),Dura-Stilt Adjustable Right Rear Leg DS1830 (Silver),https://www.tswfast.com/product/DS50B2?categoryCode=brand_Dura_Stilts,https://s3.amazonaws.com/gmscom/master/media-common/product/DS50B1_med.jpg,2,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS50C1,Dura-Stilts Adjustable Left Rear Leg #2440,Dura-Stilts,30.24,USD,$30.24 EACH of 1,EACH of 1,"Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship. Dura-Stilts Adjustable Left Rear Leg #2440","<p>Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship.</p>  <ul>  <li>Dura-Stilts Adjustable Left Rear Leg #2440</li>  </ul>",https://www.tswfast.com/product/DS50C1?categoryCode=brand_Dura_Stilts,https://s3.amazonaws.com/gmscom/master/media-common/product/DS50C2_med.jpg,2,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS50C2,Dura-Stilts Adjustable Right Rear Leg #2440,Dura-Stilts,30.24,USD,$30.24 EACH of 1,EACH of 1,"Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship. Dura-Stilts Adjustable Right Rear Leg #2440","<p>Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship.</p>  <ul>  <li>Dura-Stilts Adjustable Right Rear Leg #2440</li>  </ul>",https://www.tswfast.com/product/DS50C2?categoryCode=brand_Dura_Stilts,https://s3.amazonaws.com/gmscom/master/media-common/product/DS50C2_med.jpg,2,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS514,"Dura-Stilts 30"" Extension Tube for DSS3460US",,34.46,USD,$34.46 EACH of 1,EACH of 1,"Dura-Stilts 30"" Extension Tube for DSS3460US","<p>&nbsp;Dura-Stilts 30"" Extension Tube for DSS3460US&nbsp;</p>",https://www.tswfast.com/product/DSS514-dura-stilt-30-extensiontube-for-dss3460us?categoryCode=brand_Dura_Stilts,https://s3.amazonaws.com/tswfastcomfiles/product/11856_MD-DSS514_M.jpg,2,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS51A,EXTENTION TUBE 14-22,Dura-Stilts,22.89,USD,$22.89 EACH of 1,EACH of 1,EXTENTION TUBE 14-22 Part #51.1,<p>EXTENTION TUBE 14-22</p> <p>Part #51.1</p>,https://www.tswfast.com/product/DSS51A-extention-tube-14-22?categoryCode=brand_Dura_Stilts,https://s3.amazonaws.com/tswfastcomfiles/product/DSS51A_M.jpg,4,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS51B,18 in - 30 in Dura-Stilts Extension Tube,Dura-Stilts,24.34,USD,$24.34 EACH of 1,EACH of 1,"Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship. Features Extension Tube for Dura-III 18""-30"" 7 holes","<p>Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship.</p>  <h6><strong>Features</strong></h6>  <ul>  <li>Extension Tube&nbsp;for Dura-III 18""-30""</li>  <li>7 holes</li>  </ul>",https://www.tswfast.com/product/DS51B?categoryCode=brand_Dura_Stilts,https://s3.amazonaws.com/gmscom/master/media-common/product/DS51C_med.jpg,3,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS51C,24 in - 40 in Dura-Stilts Extension Tube,Dura-Stilts,25.86,USD,$25.86 EACH of 1,EACH of 1,"Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship. Features Extension tube for Dura III 24""- 40"" 9 Holes","<p>Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship.</p>  <h6><strong>Features</strong></h6>  <ul>  <li>Extension tube for Dura III 24""- 40""</li>  <li>9 Holes</li>  </ul>",https://www.tswfast.com/product/DS51C?categoryCode=brand_Dura_Stilts,https://s3.amazonaws.com/gmscom/master/media-common/product/DS51C_med.jpg,2,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS56,"Dura-Stilts 1-1/8"" O.D. Upper Unistrut Tube",,8.73,USD,$8.73 EACH of 1,EACH of 1,"Dura-Stilts 1-1/8"" O.D. Upper Unistrut Tube","<p>&nbsp;Dura-Stilts 1-1/8"" O.D. Upper Unistrut Tube</p>",https://www.tswfast.com/product/DSS56-?categoryCode=brand_Dura_Stilts,https://s3.amazonaws.com/tswfastcomfiles/product/11272_MD-DSS56_M.jpg,2,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS561,"Dura-Stilts 14""-22"" Forward Adjustable Leg",,22.18,USD,$22.18 EACH of 1,EACH of 1,"Dura-Stilts 14""-22"" Forward Adjustable Leg","<p>Dura-Stilts 14""-22"" Forward Adjustable Leg</p>",https://www.tswfast.com/product/DSS561-?categoryCode=brand_Dura_Stilts,https://s3.amazonaws.com/tswfastcomfiles/product/11276_MD-DSS561_M.jpg,3,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS562,Dura-Stilts 18”-30” Forward Adjustable Leg,,24.97,USD,$24.97 EACH of 1,EACH of 1,Dura-Stilts 18”-30” Forward Adjustable Leg,<p>Dura-Stilts 18”-30” Forward Adjustable Leg</p>,https://www.tswfast.com/product/DSS562-forward-adjustable-leg18--30-apx-lngth-14-3-4?categoryCode=brand_Dura_Stilts,https://s3.amazonaws.com/tswfastcomfiles/product/11278_MD-DSS562_M.jpg,3,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS563,Dura-Stilts 24”-40” Forward Adjustable Leg,,28.16,USD,$28.16 EACH of 1,EACH of 1,Dura-Stilts 24”-40” Forward Adjustable Leg,<p>Dura-Stilts 24”-40” Forward Adjustable Leg</p>,https://www.tswfast.com/product/DSS563-forward-adjustable-leg24--40-apx-lngth-20-3-8?categoryCode=brand_Dura_Stilts,https://s3.amazonaws.com/tswfastcomfiles/product/11283_MD-DSS562_M.jpg,2,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS57138,Dura-Stilts Left Rear Adjustable Leg,Dura-Stilts,40.09,USD,$40.09 EACH of 1,EACH of 1,Dura-Stilts Left Rear Adjustable Leg,<p>Dura-Stilts Left Rear Adjustable Leg</p>,https://www.tswfast.com/product/DSS57138?categoryCode=brand_Dura_Stilts,https://s3.amazonaws.com/tswfastcomfiles/product/DSS57238_M.jpg,3,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS5A,"Dura Stilt Replacement for DURA III 18""-30"" - 1 1/8"" O.D. Upper Strut Tube",Dura-Stilts,8.73,USD,$8.73 EACH of 1,EACH of 1,"Dura Stilt Replacement 1 1/8"" O.D. Upper Strut Tube","Dura Stilt Replacement 1 1/8"" O.D. Upper Strut Tube",https://www.tswfast.com/product/DSS5A?categoryCode=brand_Dura_Stilts,https://s3.amazonaws.com/gmscom/master/media-common/product/DS5Amedium.jpg,3,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS5B,"Dura-Stilts Upper Strut Tube for DURA III 24""-40"" - 1 1/8 in O.D.",Dura-Stilts,9.44,USD,$9.44 EACH of 1,EACH of 1,"Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship.","<p>Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship.</p>",https://www.tswfast.com/product/DSS5B?categoryCode=brand_Dura_Stilts,https://s3.amazonaws.com/gmscom/master/media-common/product/DS5Amedium.jpg,2,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS6,Dura-Stilts Truss Head Screw w/ Nut,Dura-Stilts,0.30,USD,$0.30 EACH of 1,EACH of 1,Dura-Stilts Truss Head Screw with Nut,<p>Dura-Stilts Truss Head Screw with Nut</p>,https://www.tswfast.com/product/DSS6?categoryCode=brand_Dura_Stilts,https://s3.amazonaws.com/capmatfiles/product/MD-durastilt_screw_dss6.jpg,2,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS7,Dura-Stilts Arch Strap w/ Buckle,Dura-Stilts,6.79,USD,$6.79 EACH of 1,EACH,"Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship.","<p>Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship.</p>",https://www.tswfast.com/product/DSS7?categoryCode=brand_Dura_Stilts,https://s3-us-west-2.amazonaws.com/gtsinteriorsupplycomfiles/product/MD-durastilt_part7.jpg,1,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS8,Dura-Stilts Short Toe Strap w/ Buckle,Dura-Stilts,6.69,USD,$6.69 EACH of 1,EACH,"Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship.","<p>Dura-Stilts® are made in the USA, giving you the assurance that this product is made by American hands and hold the highest integrity of craftsmanship.&nbsp;</p>",https://www.tswfast.com/product/DSS8?categoryCode=brand_Dura_Stilts,https://s3-us-west-2.amazonaws.com/gtsinteriorsupplycomfiles/product/MD-durastilt_part8.jpg,1,2026-08-13T20:53:55+00:00
Dura-Stilts,Dura-Stilts,DSS90,Dura-Stilt Complete Tube Assembly,,13.39,USD,$13.39 EACH,EACH,Dura-Stilt Complete Tube Assembly,<p>Dura-Stilt Complete Tube Assembly</p>,https://www.tswfast.com/product/DSS90-dura-stilt-complete-tubeassembly?categoryCode=brand_Dura_Stilts,https://s3.amazonaws.com/tswfastcomfiles/product/15468_MD-DSS90_M.jpg,2,2026-08-13T20:53:55+00:00
SurPro,SurPro,SURSS1001,SurPro Stilt Hardware Kit,Surpro,4.27,USD,$4.27 EACH of 1,EACH of 1,"SurPro Stilt Hardware Kit includes: 8 sets of nuts & bolts, 16 leg bearings.","<p>SurPro Stilt Hardware Kit&nbsp;includes: 8 sets of nuts &amp; bolts, 16 leg bearings.</p>",https://www.tswfast.com/product/SURSS1001-stilts-main-strut-boltkit-magnum?categoryCode=brand_SurPro,https://s3.amazonaws.com/tswfastcomfiles/product/SURSS1001_M.jpg,1,2026-08-13T20:55:47+00:00
SurPro,SurPro,SURSS1002B,SurPro Single Sided Stilts Strap Kit,Surpro,19.73,USD,$19.73 EACH of 1,EACH of 1,"Complete Strap Kit for all Single Sided Stilts, Black. (2) Leg Band Straps w/ Buckle (HS104S-B), (2) Arch Straps w/ Buckle, Screws and Washers (HS107S), (2) Toe Straps w/ Buckle, Screws and Washers (HS108W).","<p>Complete Strap Kit for all Single Sided Stilts, Black. (2) Leg Band Straps w/ Buckle (HS104S-B), (2) Arch Straps w/ Buckle, Screws and Washers (HS107S), (2) Toe Straps w/ Buckle, Screws and Washers (HS108W).</p>",https://www.tswfast.com/product/SURSS1002B-sur-pro-strap-kitsingle-sided-stilts?categoryCode=brand_SurPro,https://s3.amazonaws.com/tswfastcomfiles/product/SURSS1002B_M.jpg,1,2026-08-13T20:55:47+00:00
SurPro,SurPro,SURSS1003,SurPro Super Grip Floor Plate Kit,Surpro,25.60,USD,$25.60 EACH of 1,EACH of 1,"Floor Plate Kit w/ Super Grip Soles (Pair). Fits Single Sided Stilts and Double Sided Stilts, models S1 & S2.","<p>Floor Plate Kit w/ Super Grip Soles (Pair). Fits Single Sided Stilts and Double Sided Stilts, models S1 &amp; S2.</p>",https://www.tswfast.com/product/SURSS1003-super-grip-floor-platekit-magnum?categoryCode=brand_SurPro,https://s3.amazonaws.com/tswfastcomfiles/product/SURSS1003_M.jpg,1,2026-08-13T20:55:47+00:00
SurPro,SurPro,SURSS1004O,SurPro Main Body Spring Kit,Surpro,21.23,USD,$21.23 EACH of 1,EACH of 1,Main Body Spring Assembly Kit. (2) Springs w/ Hardware (HS145W-O). Complete set for one pair of stilts.,<p>Main Body Spring Assembly Kit. (2) Springs w/ Hardware (HS145W-O).&nbsp;Complete set for one pair of stilts.</p>,https://www.tswfast.com/product/SURSS1004O-main-body-spring-kitmagnum?categoryCode=brand_SurPro,https://s3.amazonaws.com/tswfastcomfiles/product/SURSS1004O_M.jpg,1,2026-08-13T20:55:47+00:00
SurPro,SurPro,SURSS1005FB,SurPro Wraparound Leg Band Kit w/ Black Strap,Surpro,28.80,USD,$28.80 EACH of 1,EACH of 1,"Wraparound Leg Band Kit (Pair). Includes: (2) Wraparound Leg Bands (HS101W-F), (2) Black Leg Band Straps (HS104S-B), Leg Band Bolt Kit - (4) Bolts, (8) Washers and (4) Nuts (SS134).","<p>Wraparound Leg Band Kit (Pair). Includes: (2) Wraparound Leg Bands (HS101W-F), (2) Black Leg Band Straps (HS104S-B), Leg Band Bolt Kit - (4) Bolts, (8) Washers and (4) Nuts (SS134).</p>",https://www.tswfast.com/product/SURSS1005FB-wraparound-leg-band-kitblack-strap-pair-magnum?categoryCode=brand_SurPro,https://s3.amazonaws.com/tswfastcomfiles/product/SURSS1005FB_M.jpg,1,2026-08-13T20:55:47+00:00
SurPro,SurPro,SURSS1005P,Surpro Plastic Leg Band Kit for Single Sided Stilts,Surpro,21.97,USD,$21.97 EACH of 1,EACH of 1,"Flex Leg Band Kit (Pair). Includes: (2) Flex Leg Bands (HS101W-F), (2) Leg Band Straps (HS104S-B), Leg Band Bolt Kit w/ Washers and Nuts (SS134). Fits: Sur-Stilts, and Sur-Mag Stilts models* *Note: This product will fit new generation S1 and S1X stilt models, but they are not original equipment, as S1/S1X utilize our latest Wraparound Leg Bands.  Flex Leg Bands offer a comfortable and forgiving alternative to tradition aluminum leg bands due to their flexible and durable nylon construction.  They are a great lightweight alternative and offer wider straps that are more comfortable on the inner leg.","<p>Flex Leg Band Kit (Pair). Includes: (2) Flex Leg Bands (HS101W-F), (2) Leg Band Straps (HS104S-B), Leg Band Bolt Kit w/ Washers and Nuts (SS134).</p> <p>Fits:&nbsp;Sur-Stilts, and Sur-Mag Stilts models*</p> <p>*Note:&nbsp;This product will&nbsp;fit new generation S1 and S1X stilt models, but&nbsp;they are&nbsp;not original equipment, as S1/S1X utilize our latest Wraparound Leg Bands.&nbsp;</p> <p>Flex Leg Bands offer a comfortable and forgiving alternative to tradition aluminum leg bands due to their flexible and durable nylon construction.&nbsp; They are a great lightweight alternative and offer wider straps that are more comfortable on the inner leg.</p>",https://www.tswfast.com/product/SURSS1005P-sur-pro-plastic-leg-bandkit-single-sided-stilts?categoryCode=brand_SurPro,https://s3.amazonaws.com/tswfastcomfiles/product/SURSS1005P_M.jpg,1,2026-08-13T20:55:47+00:00
SurPro,SurPro,SURSS1007,SurPro Nylon Sleeve Kit,Surpro,9.60,USD,$9.60 EACH of 1,EACH of 1,Nylon Sleeve Kit (Pair). Includes: (4) Nylon Sleeve Top (HS148M) and (4) Nylon Sleeve Bottom (HS149M).,<p>Nylon Sleeve Kit (Pair). Includes: (4) Nylon Sleeve Top (HS148M) and (4) Nylon Sleeve Bottom (HS149M).</p>,https://www.tswfast.com/product/SURSS1007-nylon-sleeve-kitmagnum?categoryCode=brand_SurPro,https://s3.amazonaws.com/tswfastcomfiles/product/SURSS1007_M.jpg,1,2026-08-13T20:55:47+00:00
