site_key,sample_url,final_page_url,platform_hint,recommended_method,recommended_url,endpoint_template,product_score,content_type,content_length,status,confidence,html_fallback,notes
als_taping_tools,https://www.alstapingtools.com/columbia-10-fat-boy-drywall-flat-finishing-box/,https://www.alstapingtools.com/columbia-10-fat-boy-drywall-flat-finishing-box/,unknown,html_jsonld_fallback,https://www.alstapingtools.com/columbia-10-fat-boy-drywall-flat-finishing-box/,https://www.alstapingtools.com/columbia-10-fat-boy-drywall-flat-finishing-box/,0,text/html,,200,low,True,No high-confidence structured product endpoint observed or safely probed.
all_wall,https://www.all-wall.com/TapeTech-EasyClean-Automatic-Taper,https://www.all-wall.com/TapeTech-EasyClean-Automatic-Taper,unknown,observed_fetch_xhr,https://www.all-wall.com/api/cacheable/items?c=590358&country=US&currency=USD&custitem60=false&facet.exclude=custitem60&fieldset=details&include=facets&language=en&n=6&pricelevel=5&url=TapeTech-EasyClean-Automatic-Taper&use_pcv=F,https://www.all-wall.com/api/cacheable/items,6,application/json,3531,200,medium,True,Structured endpoint preferred; retain existing HTML/JSON-LD parser as fallback until multi-product validation passes.
wall_tools,https://walltools.com/columbia-taping-tools-12-in-quick-clean-flat-box-COLM-12ffb/,https://walltools.com/columbia-taping-tools-12-in-quick-clean-flat-box-COLM-12ffb/,bigcommerce,observed_fetch_xhr,https://api.findify.io/v4/f701e626-1fc2-4ccd-a04d-fe3dad4311e6/recommend/product-findify-rec-1,https://api.findify.io/v4/f701e626-1fc2-4ccd-a04d-fe3dad4311e6/recommend/product-findify-rec-1,14,application/json,13756,200,high,True,Structured endpoint preferred; retain existing HTML/JSON-LD parser as fallback until multi-product validation passes.
csr_building,https://csrbuilding.com/en-us/collections/columbia/products/columbia-corner-roller-cr,https://csrbuilding.com/en-us/collections/columbia/products/columbia-corner-roller-cr,shopify,shopify_product_js,https://csrbuilding.com/products/columbia-corner-roller-cr.js,https://csrbuilding.com/products/{handle},29,text/javascript,1077,200,high,True,Structured endpoint preferred; retain existing HTML/JSON-LD parser as fallback until multi-product validation passes.
