brand,schematic_category,schematic_tool_path,schematic_tool,schematic_variant,schematic_id,schematic_title,product_name,product_sku,diagram_pages,legend_pages,image,preview_image,image_natural_width,image_natural_height,source_file,source_file_from_brands,part_index,occurrence_type,part_id,display_id,sku,source_sku,part_number,part_name,quantity,price,notes,page_number,coordinate_id,x_pct,y_pct,x_px,y_px,width_px,height_px,coordinate_shape,coordinate_rotation,hotspot_id,hotspot_part_ref,hotspot_page,hotspot_shape_type,hotspot_x_px,hotspot_y_px,hotspot_width_px,hotspot_height_px,hotspot_rotation_deg,hotspot_anchor_json,hotspot_z_index,hotspot_interaction_json,hotspot_normalized_json,raw_part_json,raw_coordinate_json,raw_hotspot_json
Asgard,Adapters,Adapters/FA01-AD,FA01-AD,,asgard-angle-head-2-5-ah25-ad-adapters-fa01-ad-sch,FA01-AD_SCH,Filler Adapter,FA01-AD,1,,,,1376,768,frontend/public/brands/Asgard/Schematics/Adapters/FA01-AD/schematic_data.json,Asgard/Schematics/Adapters/FA01-AD/schematic_data.json,6,part,704040,704040,,4641,4641,704040 - Filler Tube Assembly,1,,,1,704040,73.80607843137255,84.65132019542186,,,,,rectangle,0,,,,,,,,,,,,,,"{""id"":""704040"",""name"":""704040 - Filler Tube Assembly"",""quantity"":1,""sku"":"""",""source_sku"":""4641""}","{""id"":""704040"",""pageNumber"":1,""rotation"":0,""shape"":""rectangle"",""x_pct"":73.80607843137255,""x_px"":null,""y_pct"":84.65132019542186,""y_px"":null}",
Asgard,Adapters,Adapters/FA01-AD,FA01-AD,,asgard-angle-head-2-5-ah25-ad-adapters-fa01-ad-sch,FA01-AD_SCH,Filler Adapter,FA01-AD,1,,,,1376,768,frontend/public/brands/Asgard/Schematics/Adapters/FA01-AD/schematic_data.json,Asgard/Schematics/Adapters/FA01-AD/schematic_data.json,4,part,700042,700042,,4642,4642,700042 - Connector for Filler,1,,,1,700042,63.56,44.70264039084371,,,,,rectangle,0,,,,,,,,,,,,,,"{""id"":""700042"",""name"":""700042 - Connector for Filler"",""quantity"":1,""sku"":"""",""source_sku"":""4642""}","{""id"":""700042"",""pageNumber"":1,""rotation"":0,""shape"":""rectangle"",""x_pct"":63.56,""x_px"":null,""y_pct"":44.70264039084371,""y_px"":null}",
Asgard,Adapters,Adapters/FA01-AD,FA01-AD,,asgard-angle-head-2-5-ah25-ad-adapters-fa01-ad-sch,FA01-AD_SCH,Filler Adapter,FA01-AD,1,,,,1376,768,frontend/public/brands/Asgard/Schematics/Adapters/FA01-AD/schematic_data.json,Asgard/Schematics/Adapters/FA01-AD/schematic_data.json,3,part,709034,709034,,4654,4654,709034 - Filler O-Ring Kit 5-Pack,1,,,1,709034,12.100000000000001,41.65396058626557,,,,,rectangle,0,,,,,,,,,,,,,,"{""id"":""709034"",""name"":""709034 - Filler O-Ring Kit 5-Pack"",""quantity"":1,""sku"":"""",""source_sku"":""4654""}","{""id"":""709034"",""pageNumber"":1,""rotation"":0,""shape"":""rectangle"",""x_pct"":12.100000000000001,""x_px"":null,""y_pct"":41.65396058626557,""y_px"":null}",
Asgard,Adapters,Adapters/FA01-AD,FA01-AD,,asgard-angle-head-2-5-ah25-ad-adapters-fa01-ad-sch,FA01-AD_SCH,Filler Adapter,FA01-AD,1,,,,1376,768,frontend/public/brands/Asgard/Schematics/Adapters/FA01-AD/schematic_data.json,Asgard/Schematics/Adapters/FA01-AD/schematic_data.json,2,part,709043,709043,,4655,4655,709043 - S-Hook,1,,,1,709043,92.9078431372549,70.20264039084371,,,,,rectangle,0,,,,,,,,,,,,,,"{""id"":""709043"",""name"":""709043 - S-Hook"",""quantity"":1,""sku"":"""",""source_sku"":""4655""}","{""id"":""709043"",""pageNumber"":1,""rotation"":0,""shape"":""rectangle"",""x_pct"":92.9078431372549,""x_px"":null,""y_pct"":70.20264039084371,""y_px"":null}",
Asgard,Adapters,Adapters/FA01-AD,FA01-AD,,asgard-angle-head-2-5-ah25-ad-adapters-fa01-ad-sch,FA01-AD_SCH,Filler Adapter,FA01-AD,1,,,,1376,768,frontend/public/brands/Asgard/Schematics/Adapters/FA01-AD/schematic_data.json,Asgard/Schematics/Adapters/FA01-AD/schematic_data.json,5,part,709043,709043,,4655,4655,709043 - S-Hook,1,,,1,709043,92.9078431372549,70.20264039084371,,,,,rectangle,0,,,,,,,,,,,,,,"{""id"":""709043"",""name"":""709043 - S-Hook"",""quantity"":1,""sku"":"""",""source_sku"":""4655""}","{""id"":""709043"",""pageNumber"":1,""rotation"":0,""shape"":""rectangle"",""x_pct"":92.9078431372549,""x_px"":null,""y_pct"":70.20264039084371,""y_px"":null}",
Asgard,Adapters,Adapters/FA01-AD,FA01-AD,,asgard-angle-head-2-5-ah25-ad-adapters-fa01-ad-sch,FA01-AD_SCH,Filler Adapter,FA01-AD,1,,,,1376,768,frontend/public/brands/Asgard/Schematics/Adapters/FA01-AD/schematic_data.json,Asgard/Schematics/Adapters/FA01-AD/schematic_data.json,1,part,722039,722039,,4671,4671,Discharge Tube,1,,,1,722039,38.59607843137255,7.659999999999999,,,,,rectangle,0,,,,,,,,,,,,,,"{""id"":""722039"",""name"":""Discharge Tube"",""quantity"":1,""sku"":"""",""source_sku"":""4671""}","{""id"":""722039"",""pageNumber"":1,""rotation"":0,""shape"":""rectangle"",""x_pct"":38.59607843137255,""x_px"":null,""y_pct"":7.659999999999999,""y_px"":null}",
Asgard,AngleHeads,AngleHeads/AH25-AD,AH25-AD,,asgard-angle-head-2-5-ah25-ad-angleheads-ah25-ad-sch,AH25-AD_SCH,2.5″ Angle Head Corner Finisher,AH25-AD,1,,,,1376,768,frontend/public/brands/Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,15,part,480230,480230,,12368,12368,480230 - Head Frame Stop,1,,,1,480230,49.780392156862746,34.79339902289071,,,,,rectangle,0,,,,,,,,,,,,,,"{""id"":""480230"",""name"":""480230 - Head Frame Stop"",""quantity"":1,""sku"":"""",""source_sku"":""12368""}","{""id"":""480230"",""pageNumber"":1,""rotation"":0,""shape"":""rectangle"",""x_pct"":49.780392156862746,""x_px"":null,""y_pct"":34.79339902289071,""y_px"":null}",
Asgard,AngleHeads,AngleHeads/AH25-AD,AH25-AD,,asgard-angle-head-2-5-ah25-ad-angleheads-ah25-ad-sch,AH25-AD_SCH,2.5″ Angle Head Corner Finisher,AH25-AD,1,,,,1376,768,frontend/public/brands/Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,14,part,489022,489022,,12373,12373,"489022 - Screw, 4-40 X 31/64",1,,,1,489022,61.05392156862745,77.29603941373443,,,,,rectangle,0,,,,,,,,,,,,,,"{""id"":""489022"",""name"":""489022 - Screw, 4-40 X 31/64"",""quantity"":1,""sku"":"""",""source_sku"":""12373""}","{""id"":""489022"",""pageNumber"":1,""rotation"":0,""shape"":""rectangle"",""x_pct"":61.05392156862745,""x_px"":null,""y_pct"":77.29603941373443,""y_px"":null}",
Asgard,AngleHeads,AngleHeads/AH25-AD,AH25-AD,,asgard-angle-head-2-5-ah25-ad-angleheads-ah25-ad-sch,AH25-AD_SCH,2.5″ Angle Head Corner Finisher,AH25-AD,1,,,,1376,768,frontend/public/brands/Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,4,part,402012,402012,,12501,12501,402012 - Ball Retainer,1,,,1,402012,19.5,26.094719218312562,,,,,rectangle,0,,,,,,,,,,,,,,"{""id"":""402012"",""name"":""402012 - Ball Retainer"",""quantity"":1,""sku"":"""",""source_sku"":""12501""}","{""id"":""402012"",""pageNumber"":1,""rotation"":0,""shape"":""rectangle"",""x_pct"":19.5,""x_px"":null,""y_pct"":26.094719218312562,""y_px"":null}",
Asgard,AngleHeads,AngleHeads/AH25-AD,AH25-AD,,asgard-angle-head-2-5-ah25-ad-angleheads-ah25-ad-sch,AH25-AD_SCH,2.5″ Angle Head Corner Finisher,AH25-AD,1,,,,1376,768,frontend/public/brands/Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,17,part,420009,420009,,13898,13898,420009 - Carbide Blade 2.5in,1,,,1,420009,72.67647058823529,24.944719218312564,,,,,rectangle,0,,,,,,,,,,,,,,"{""id"":""420009"",""name"":""420009 - Carbide Blade 2.5in"",""quantity"":1,""sku"":"""",""source_sku"":""13898""}","{""id"":""420009"",""pageNumber"":1,""rotation"":0,""shape"":""rectangle"",""x_pct"":72.67647058823529,""x_px"":null,""y_pct"":24.944719218312564,""y_px"":null}",
Asgard,AngleHeads,AngleHeads/AH25-AD,AH25-AD,,asgard-angle-head-2-5-ah25-ad-angleheads-ah25-ad-sch,AH25-AD_SCH,2.5″ Angle Head Corner Finisher,AH25-AD,1,,,,1376,768,frontend/public/brands/Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,19,part,420015,420015,,13899,13899,420015 - 2.5in Frame (Left),1,,,1,420015,72.33431372549019,35.89075863204699,,,,,rectangle,0,,,,,,,,,,,,,,"{""id"":""420015"",""name"":""420015 - 2.5in Frame (Left)"",""quantity"":1,""sku"":"""",""source_sku"":""13899""}","{""id"":""420015"",""pageNumber"":1,""rotation"":0,""shape"":""rectangle"",""x_pct"":72.33431372549019,""x_px"":null,""y_pct"":35.89075863204699,""y_px"":null}",
Asgard,AngleHeads,AngleHeads/AH25-AD,AH25-AD,,asgard-angle-head-2-5-ah25-ad-angleheads-ah25-ad-sch,AH25-AD_SCH,2.5″ Angle Head Corner Finisher,AH25-AD,1,,,,1376,768,frontend/public/brands/Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,9,part,420016,420016,,13900,13900,420016 - 2.5in Frame (Right),1,,,1,420016,17.54607843137255,80.74075863204699,,,,,rectangle,0,,,,,,,,,,,,,,"{""id"":""420016"",""name"":""420016 - 2.5in Frame (Right)"",""quantity"":1,""sku"":"""",""source_sku"":""13900""}","{""id"":""420016"",""pageNumber"":1,""rotation"":0,""shape"":""rectangle"",""x_pct"":17.54607843137255,""x_px"":null,""y_pct"":80.74075863204699,""y_px"":null}",
Asgard,AngleHeads,AngleHeads/AH25-AD,AH25-AD,,asgard-angle-head-2-5-ah25-ad-angleheads-ah25-ad-sch,AH25-AD_SCH,2.5″ Angle Head Corner Finisher,AH25-AD,1,,,,1376,768,frontend/public/brands/Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,2,part,402002B,402002B,,,402002B,402002B,1,,,1,402002B,19.11176470588235,10.696039413734425,,,,,rectangle,0,,,,,,,,,,,,,,"{""id"":""402002B"",""name"":""402002B"",""quantity"":1,""sku"":""""}","{""id"":""402002B"",""pageNumber"":1,""rotation"":0,""shape"":""rectangle"",""x_pct"":19.11176470588235,""x_px"":null,""y_pct"":10.696039413734425,""y_px"":null}",
Asgard,AngleHeads,AngleHeads/AH25-AD,AH25-AD,,asgard-angle-head-2-5-ah25-ad-angleheads-ah25-ad-sch,AH25-AD_SCH,2.5″ Angle Head Corner Finisher,AH25-AD,1,,,,1376,768,frontend/public/brands/Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,13,part,059037,059037,,4399,4399,059037 - 4-40 X 1/4 Bind Hd Screw,1,,,1,059037,72.2843137254902,52.04867980457814,,,,,rectangle,0,,,,,,,,,,,,,,"{""id"":""059037"",""name"":""059037 - 4-40 X 1/4 Bind Hd Screw"",""quantity"":1,""sku"":"""",""source_sku"":""4399""}","{""id"":""059037"",""pageNumber"":1,""rotation"":0,""shape"":""rectangle"",""x_pct"":72.2843137254902,""x_px"":null,""y_pct"":52.04867980457814,""y_px"":null}",
Asgard,AngleHeads,AngleHeads/AH25-AD,AH25-AD,,asgard-angle-head-2-5-ah25-ad-angleheads-ah25-ad-sch,AH25-AD_SCH,2.5″ Angle Head Corner Finisher,AH25-AD,1,,,,1376,768,frontend/public/brands/Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,21,part,059037,059037,,4399,4399,059037 - 4-40 X 1/4 Bind Hd Screw,1,,,1,059037,72.2843137254902,52.04867980457814,,,,,rectangle,0,,,,,,,,,,,,,,"{""id"":""059037"",""name"":""059037 - 4-40 X 1/4 Bind Hd Screw"",""quantity"":1,""sku"":"""",""source_sku"":""4399""}","{""id"":""059037"",""pageNumber"":1,""rotation"":0,""shape"":""rectangle"",""x_pct"":72.2843137254902,""x_px"":null,""y_pct"":52.04867980457814,""y_px"":null}",
Asgard,AngleHeads,AngleHeads/AH25-AD,AH25-AD,,asgard-angle-head-2-5-ah25-ad-angleheads-ah25-ad-sch,AH25-AD_SCH,2.5″ Angle Head Corner Finisher,AH25-AD,1,,,,1376,768,frontend/public/brands/Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,8,part,059084,059084,,4414,4414,059084 - 8-32 X 1/4 1/2 Dog Setscrew,1,,,1,059084,19.646078431372548,44.37359609156283,,,,,rectangle,0,,,,,,,,,,,,,,"{""id"":""059084"",""name"":""059084 - 8-32 X 1/4 1/2 Dog Setscrew"",""quantity"":1,""sku"":"""",""source_sku"":""4414""}","{""id"":""059084"",""pageNumber"":1,""rotation"":0,""shape"":""rectangle"",""x_pct"":19.646078431372548,""x_px"":null,""y_pct"":44.37359609156283,""y_px"":null}",
Asgard,AngleHeads,AngleHeads/AH25-AD,AH25-AD,,asgard-angle-head-2-5-ah25-ad-angleheads-ah25-ad-sch,AH25-AD_SCH,2.5″ Angle Head Corner Finisher,AH25-AD,1,,,,1376,768,frontend/public/brands/Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,1,part,059091,059091,,4417,4417,059091 - 6-32 X 1/2 Fill. Hd Screw,1,,,1,059091,19.45,5.5,,,,,rectangle,0,,,,,,,,,,,,,,"{""id"":""059091"",""name"":""059091 - 6-32 X 1/2 Fill. Hd Screw"",""quantity"":1,""sku"":"""",""source_sku"":""4417""}","{""id"":""059091"",""pageNumber"":1,""rotation"":0,""shape"":""rectangle"",""x_pct"":19.45,""x_px"":null,""y_pct"":5.5,""y_px"":null}",
Asgard,AngleHeads,AngleHeads/AH25-AD,AH25-AD,,asgard-angle-head-2-5-ah25-ad-angleheads-ah25-ad-sch,AH25-AD_SCH,2.5″ Angle Head Corner Finisher,AH25-AD,1,,,,1376,768,frontend/public/brands/Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,12,part,359005,359005,,4771,4771,359005 - 6-32 X 1/4 Bind Hd Screw,1,,,1,359005,79.5578431372549,76.19867980457815,,,,,rectangle,0,,,,,,,,,,,,,,"{""id"":""359005"",""name"":""359005 - 6-32 X 1/4 Bind Hd Screw"",""quantity"":1,""sku"":"""",""source_sku"":""4771""}","{""id"":""359005"",""pageNumber"":1,""rotation"":0,""shape"":""rectangle"",""x_pct"":79.5578431372549,""x_px"":null,""y_pct"":76.19867980457815,""y_px"":null}",
Asgard,AngleHeads,AngleHeads/AH25-AD,AH25-AD,,asgard-angle-head-2-5-ah25-ad-angleheads-ah25-ad-sch,AH25-AD_SCH,2.5″ Angle Head Corner Finisher,AH25-AD,1,,,,1376,768,frontend/public/brands/Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,23,part,359005,359005,,4771,4771,359005 - 6-32 X 1/4 Bind Hd Screw,1,,,1,359005,79.5578431372549,76.19867980457815,,,,,rectangle,0,,,,,,,,,,,,,,"{""id"":""359005"",""name"":""359005 - 6-32 X 1/4 Bind Hd Screw"",""quantity"":1,""sku"":"""",""source_sku"":""4771""}","{""id"":""359005"",""pageNumber"":1,""rotation"":0,""shape"":""rectangle"",""x_pct"":79.5578431372549,""x_px"":null,""y_pct"":76.19867980457815,""y_px"":null}",
Asgard,AngleHeads,AngleHeads/AH25-AD,AH25-AD,,asgard-angle-head-2-5-ah25-ad-angleheads-ah25-ad-sch,AH25-AD_SCH,2.5″ Angle Head Corner Finisher,AH25-AD,1,,,,1376,768,frontend/public/brands/Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,10,part,480002B,480002B,,,480002B,480002B,1,,,1,480002B,17.4,86.590758632047,,,,,rectangle,0,,,,,,,,,,,,,,"{""id"":""480002B"",""name"":""480002B"",""quantity"":1,""sku"":""""}","{""id"":""480002B"",""pageNumber"":1,""rotation"":0,""shape"":""rectangle"",""x_pct"":17.4,""x_px"":null,""y_pct"":86.590758632047,""y_px"":null}",
Asgard,AngleHeads,AngleHeads/AH25-AD,AH25-AD,,asgard-angle-head-2-5-ah25-ad-angleheads-ah25-ad-sch,AH25-AD_SCH,2.5″ Angle Head Corner Finisher,AH25-AD,1,,,,1376,768,frontend/public/brands/Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,22,part,402006,402006,,4811,4811,402006 - Insert Socket,1,,,1,402006,79.16568627450981,69.50132019542187,,,,,rectangle,0,,,,,,,,,,,,,,"{""id"":""402006"",""name"":""402006 - Insert Socket"",""quantity"":1,""sku"":"""",""source_sku"":""4811""}","{""id"":""402006"",""pageNumber"":1,""rotation"":0,""shape"":""rectangle"",""x_pct"":79.16568627450981,""x_px"":null,""y_pct"":69.50132019542187,""y_px"":null}",
Asgard,AngleHeads,AngleHeads/AH25-AD,AH25-AD,,asgard-angle-head-2-5-ah25-ad-angleheads-ah25-ad-sch,AH25-AD_SCH,2.5″ Angle Head Corner Finisher,AH25-AD,1,,,,1376,768,frontend/public/brands/Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,7,part,402019,402019,,4813,4813,402019 - Blade Holder Stop,1,,,1,402019,72.08823529411765,41.79075863204699,,,,,rectangle,0,,,,,,,,,,,,,,"{""id"":""402019"",""name"":""402019 - Blade Holder Stop"",""quantity"":1,""sku"":"""",""source_sku"":""4813""}","{""id"":""402019"",""pageNumber"":1,""rotation"":0,""shape"":""rectangle"",""x_pct"":72.08823529411765,""x_px"":null,""y_pct"":41.79075863204699,""y_px"":null}",
Asgard,AngleHeads,AngleHeads/AH25-AD,AH25-AD,,asgard-angle-head-2-5-ah25-ad-angleheads-ah25-ad-sch,AH25-AD_SCH,2.5″ Angle Head Corner Finisher,AH25-AD,1,,,,1376,768,frontend/public/brands/Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,20,part,402019,402019,,4813,4813,402019 - Blade Holder Stop,1,,,1,402019,72.08823529411765,41.79075863204699,,,,,rectangle,0,,,,,,,,,,,,,,"{""id"":""402019"",""name"":""402019 - Blade Holder Stop"",""quantity"":1,""sku"":"""",""source_sku"":""4813""}","{""id"":""402019"",""pageNumber"":1,""rotation"":0,""shape"":""rectangle"",""x_pct"":72.08823529411765,""x_px"":null,""y_pct"":41.79075863204699,""y_px"":null}",
Asgard,AngleHeads,AngleHeads/AH25-AD,AH25-AD,,asgard-angle-head-2-5-ah25-ad-angleheads-ah25-ad-sch,AH25-AD_SCH,2.5″ Angle Head Corner Finisher,AH25-AD,1,,,,1376,768,frontend/public/brands/Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,3,part,409010,409010,,4820,4820,409010 - Retainer Spring,1,,,1,409010,19.599999999999998,19.65,,,,,rectangle,0,,,,,,,,,,,,,,"{""id"":""409010"",""name"":""409010 - Retainer Spring"",""quantity"":1,""sku"":"""",""source_sku"":""4820""}","{""id"":""409010"",""pageNumber"":1,""rotation"":0,""shape"":""rectangle"",""x_pct"":19.599999999999998,""x_px"":null,""y_pct"":19.65,""y_px"":null}",
Asgard,AngleHeads,AngleHeads/AH25-AD,AH25-AD,,asgard-angle-head-2-5-ah25-ad-angleheads-ah25-ad-sch,AH25-AD_SCH,2.5″ Angle Head Corner Finisher,AH25-AD,1,,,,1376,768,frontend/public/brands/Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,18,part,409011,409011,,4821,4821,409011 - Skid Blade,1,,,1,409011,72.48039215686275,29.188118241203274,,,,,rectangle,0,,,,,,,,,,,,,,"{""id"":""409011"",""name"":""409011 - Skid Blade"",""quantity"":1,""sku"":"""",""source_sku"":""4821""}","{""id"":""409011"",""pageNumber"":1,""rotation"":0,""shape"":""rectangle"",""x_pct"":72.48039215686275,""x_px"":null,""y_pct"":29.188118241203274,""y_px"":null}",
Asgard,AngleHeads,AngleHeads/AH25-AD,AH25-AD,,asgard-angle-head-2-5-ah25-ad-angleheads-ah25-ad-sch,AH25-AD_SCH,2.5″ Angle Head Corner Finisher,AH25-AD,1,,,,1376,768,frontend/public/brands/Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,6,part,480017F,480017F,,4839,4839,480017 - Center Clip (Short),1,,,1,480017F,19.842156862745096,35.785477850359555,,,,,rectangle,0,,,,,,,,,,,,,,"{""id"":""480017F"",""name"":""480017 - Center Clip (Short)"",""quantity"":1,""sku"":"""",""source_sku"":""4839""}","{""id"":""480017F"",""pageNumber"":1,""rotation"":0,""shape"":""rectangle"",""x_pct"":19.842156862745096,""x_px"":null,""y_pct"":35.785477850359555,""y_px"":null}",
Asgard,AngleHeads,AngleHeads/AH25-AD,AH25-AD,,asgard-angle-head-2-5-ah25-ad-angleheads-ah25-ad-sch,AH25-AD_SCH,2.5″ Angle Head Corner Finisher,AH25-AD,1,,,,1376,768,frontend/public/brands/Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,5,part,480021,480021,,4841,4841,480021 - Blade Tension Spring (Small),1,,,1,480021,19.45,31.190758632046986,,,,,rectangle,0,,,,,,,,,,,,,,"{""id"":""480021"",""name"":""480021 - Blade Tension Spring (Small)"",""quantity"":1,""sku"":"""",""source_sku"":""4841""}","{""id"":""480021"",""pageNumber"":1,""rotation"":0,""shape"":""rectangle"",""x_pct"":19.45,""x_px"":null,""y_pct"":31.190758632046986,""y_px"":null}",
Asgard,AngleHeads,AngleHeads/AH25-AD,AH25-AD,,asgard-angle-head-2-5-ah25-ad-angleheads-ah25-ad-sch,AH25-AD_SCH,2.5″ Angle Head Corner Finisher,AH25-AD,1,,,,1376,768,frontend/public/brands/Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,11,part,484014F,484014F,,4844,4844,484014F - Center Clip Assy,1,,,1,484014F,17.403921568627453,91.99264039084372,,,,,rectangle,0,,,,,,,,,,,,,,"{""id"":""484014F"",""name"":""484014F - Center Clip Assy"",""quantity"":1,""sku"":"""",""source_sku"":""4844""}","{""id"":""484014F"",""pageNumber"":1,""rotation"":0,""shape"":""rectangle"",""x_pct"":17.403921568627453,""x_px"":null,""y_pct"":91.99264039084372,""y_px"":null}",
Asgard,AngleHeads,AngleHeads/AH25-AD,AH25-AD,,asgard-angle-head-2-5-ah25-ad-angleheads-ah25-ad-sch,AH25-AD_SCH,2.5″ Angle Head Corner Finisher,AH25-AD,1,,,,1376,768,frontend/public/brands/Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,Asgard/Schematics/AngleHeads/AH25-AD/schematic_data.json,16,part,489013,489013,,4847,4847,489013 - 6-32x1/8 Socket Hd Setscrew,1,,,1,489013,72.48392156862745,19.747359609156284,,,,,rectangle,0,,,,,,,,,,,,,,"{""id"":""489013"",""name"":""489013 - 6-32x1/8 Socket Hd Setscrew"",""quantity"":1,""sku"":"""",""source_sku"":""4847""}","{""id"":""489013"",""pageNumber"":1,""rotation"":0,""shape"":""rectangle"",""x_pct"":72.48392156862745,""x_px"":null,""y_pct"":19.747359609156284,""y_px"":null}",
Asgard,AngleHeads,AngleHeads/AH35-AD,AH35-AD,,asgard-angle-head-3-5-ah35-ad-sch,AH35-AD_SCH,3.5″ Angle Head Corner Finisher,AH35-AD,1,,,,1376,768,frontend/public/brands/Asgard/Schematics/AngleHeads/AH35-AD/schematic_data.json,Asgard/Schematics/AngleHeads/AH35-AD/schematic_data.json,17,part,059037 X 4,059037 X 4,,059037,059037,059037 - 4-40 X 1/4 Bind Hd Screw,1,,,1,059037 X 4,80.60582654705155,50.656777320581256,,,,,rectangle,0,,,,,,,,,,,,,,"{""id"":""059037 X 4"",""name"":""059037 - 4-40 X 1/4 Bind Hd Screw"",""quantity"":1,""sku"":"""",""source_sku"":""059037""}","{""id"":""059037 X 4"",""pageNumber"":1,""rotation"":0,""shape"":""rectangle"",""x_pct"":80.60582654705155,""x_px"":null,""y_pct"":50.656777320581256,""y_px"":null}",
Asgard,AngleHeads,AngleHeads/AH35-AD,AH35-AD,,asgard-angle-head-3-5-ah35-ad-sch,AH35-AD_SCH,3.5″ Angle Head Corner Finisher,AH35-AD,1,,,,1376,768,frontend/public/brands/Asgard/Schematics/AngleHeads/AH35-AD/schematic_data.json,Asgard/Schematics/AngleHeads/AH35-AD/schematic_data.json,24,part,059037 X 4,059037 X 4,,059037,059037,059037 - 4-40 X 1/4 Bind Hd Screw,1,,,1,059037 X 4,80.60582654705155,50.656777320581256,,,,,rectangle,0,,,,,,,,,,,,,,"{""id"":""059037 X 4"",""name"":""059037 - 4-40 X 1/4 Bind Hd Screw"",""quantity"":1,""sku"":"""",""source_sku"":""059037""}","{""id"":""059037 X 4"",""pageNumber"":1,""rotation"":0,""shape"":""rectangle"",""x_pct"":80.60582654705155,""x_px"":null,""y_pct"":50.656777320581256,""y_px"":null}",
Asgard,AngleHeads,AngleHeads/AH35-AD,AH35-AD,,asgard-angle-head-3-5-ah35-ad-sch,AH35-AD_SCH,3.5″ Angle Head Corner Finisher,AH35-AD,1,,,,1376,768,frontend/public/brands/Asgard/Schematics/AngleHeads/AH35-AD/schematic_data.json,Asgard/Schematics/AngleHeads/AH35-AD/schematic_data.json,8,part,059084 X 2,059084 X 2,,059084,059084,059084 - 8-32 X 1/4 1/2 Dog Setscrew,1,,,1,059084 X 2,19.4,43.95,,,,,rectangle,0,,,,,,,,,,,,,,"{""id"":""059084 X 2"",""name"":""059084 - 8-32 X 1/4 1/2 Dog Setscrew"",""quantity"":1,""sku"":"""",""source_sku"":""059084""}","{""id"":""059084 X 2"",""pageNumber"":1,""rotation"":0,""shape"":""rectangle"",""x_pct"":19.4,""x_px"":null,""y_pct"":43.95,""y_px"":null}",
